"","submission_id","trial_number","block","stimulus","RT","handedness","gender","age","education","total_time_spent","comments","mean_C","sd_C","trial_type","trial"
"626",8542,18,"discrimination",NA,382,"right","female",26,"university",6.6079,"A very funny studio",517.792,185.411607512044,"acceptable",651
"627",8542,19,"discrimination",NA,403,"right","female",26,"university",6.6079,"A very funny studio",517.792,185.411607512044,"acceptable",652
"628",8542,20,"discrimination",NA,410,"right","female",26,"university",6.6079,"A very funny studio",517.792,185.411607512044,"acceptable",653
"629",8541,1,"reaction","circle",332,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",654
"630",8541,2,"reaction","circle",270,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",655
"631",8541,3,"reaction","square",255,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",656
"632",8541,4,"reaction","square",245,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",657
"633",8541,5,"reaction","square",268,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",658
"634",8541,6,"reaction","circle",279,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",659
"635",8541,7,"reaction","circle",295,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",660
"636",8541,8,"reaction","square",281,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",661
"637",8541,9,"reaction","circle",264,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",662
"638",8541,10,"reaction","circle",311,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",663
"639",8541,11,"reaction","square",263,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",664
"640",8541,12,"reaction","circle",298,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",665
"641",8541,13,"reaction","square",323,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",666
"642",8541,14,"reaction","circle",277,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",667
"643",8541,15,"reaction","circle",304,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",668
"644",8541,16,"reaction","square",272,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",669
"645",8541,17,"reaction","square",299,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",670
"646",8541,18,"reaction","square",279,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",671
"647",8541,19,"reaction","circle",267,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",672
"648",8541,20,"reaction","square",297,"Right","male",33,"high school / college",5.3802,"non given",311.337,157.141391262289,"acceptable",673
"649",8541,1,"goNoGo","circle",366,"Right","male",33,"high school / college",5.3802,"non given",442.368015414258,104.391939557178,"acceptable",674
"650",8541,2,"goNoGo","circle",572,"Right","male",33,"high school / college",5.3802,"non given",442.368015414258,104.391939557178,"acceptable",675
"651",8541,3,"goNoGo","circle",420,"Right","male",33,"high school / college",5.3802,"non given",442.368015414258,104.391939557178,"acceptable",676
"652",8541,4,"goNoGo","circle",488,"Right","male",33,"high school / college",5.3802,"non given",442.368015414258,104.391939557178,"acceptable",677
"653",8541,8,"goNoGo","circle",383,"Right","male",33,"high school / college",5.3802,"non given",442.368015414258,104.391939557178,"acceptable",678
"654",8541,11,"goNoGo","circle",499,"Right","male",33,"high school / college",5.3802,"non given",442.368015414258,104.391939557178,"acceptable",679
"655",8541,12,"goNoGo","circle",466,"Right","male",33,"high school / college",5.3802,"non given",442.368015414258,104.391939557178,"acceptable",680
"656",8541,16,"goNoGo","circle",472,"Right","male",33,"high school / college",5.3802,"non given",442.368015414258,104.391939557178,"acceptable",681
"657",8541,19,"goNoGo","circle",561,"Right","male",33,"high school / college",5.3802,"non given",442.368015414258,104.391939557178,"acceptable",682
"658",8541,20,"goNoGo","circle",528,"Right","male",33,"high school / college",5.3802,"non given",442.368015414258,104.391939557178,"acceptable",683
"659",8541,1,"discrimination",NA,708,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",684
"660",8541,2,"discrimination",NA,556,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",685
"661",8541,3,"discrimination",NA,551,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",686
"662",8541,4,"discrimination",NA,490,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",687
"663",8541,5,"discrimination",NA,673,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",688
"664",8541,6,"discrimination",NA,608,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",689
"665",8541,7,"discrimination",NA,555,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",690
"666",8541,8,"discrimination",NA,528,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",691
"667",8541,9,"discrimination",NA,524,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",692
"668",8541,10,"discrimination",NA,556,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",693
"669",8541,11,"discrimination",NA,527,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",694
"670",8541,12,"discrimination",NA,559,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",695
"671",8541,13,"discrimination",NA,479,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",696
"672",8541,14,"discrimination",NA,459,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",697
"673",8541,15,"discrimination",NA,451,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",698
"674",8541,16,"discrimination",NA,501,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",699
"675",8541,17,"discrimination",NA,409,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",700
"676",8541,18,"discrimination",NA,659,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",701
"677",8541,19,"discrimination",NA,439,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",702
"678",8541,20,"discrimination",NA,528,"Right","male",33,"high school / college",5.3802,"non given",517.792,185.411607512044,"acceptable",703
"679",8540,1,"reaction","circle",277,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",704
"680",8540,2,"reaction","circle",276,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",705
"681",8540,3,"reaction","square",258,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",706
"682",8540,4,"reaction","square",274,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",707
"683",8540,5,"reaction","square",265,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",708
"684",8540,6,"reaction","square",310,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",709
"685",8540,7,"reaction","circle",297,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",710
"686",8540,8,"reaction","square",254,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",711
"687",8540,9,"reaction","square",318,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",712
"688",8540,10,"reaction","square",277,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",713
"689",8540,11,"reaction","circle",293,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",714
"690",8540,12,"reaction","square",351,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",715
"691",8540,13,"reaction","circle",310,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",716
"692",8540,14,"reaction","circle",283,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",717
"693",8540,15,"reaction","circle",359,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",718
"694",8540,16,"reaction","square",389,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",719
"695",8540,17,"reaction","circle",407,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",720
"696",8540,18,"reaction","circle",311,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",721
"697",8540,19,"reaction","circle",283,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",722
"698",8540,20,"reaction","square",301,"Right-handed","female",25,"university",5.53325,"non given",311.337,157.141391262289,"acceptable",723
"699",8540,1,"goNoGo","circle",481,"Right-handed","female",25,"university",5.53325,"non given",442.368015414258,104.391939557178,"acceptable",724
"700",8540,5,"goNoGo","circle",541,"Right-handed","female",25,"university",5.53325,"non given",442.368015414258,104.391939557178,"acceptable",725
"701",8540,6,"goNoGo","circle",459,"Right-handed","female",25,"university",5.53325,"non given",442.368015414258,104.391939557178,"acceptable",726
"702",8540,8,"goNoGo","circle",377,"Right-handed","female",25,"university",5.53325,"non given",442.368015414258,104.391939557178,"acceptable",727
"703",8540,9,"goNoGo","circle",565,"Right-handed","female",25,"university",5.53325,"non given",442.368015414258,104.391939557178,"acceptable",728
"704",8540,12,"goNoGo","circle",378,"Right-handed","female",25,"university",5.53325,"non given",442.368015414258,104.391939557178,"acceptable",729
"705",8540,14,"goNoGo","circle",439,"Right-handed","female",25,"university",5.53325,"non given",442.368015414258,104.391939557178,"acceptable",730
"706",8540,16,"goNoGo","circle",419,"Right-handed","female",25,"university",5.53325,"non given",442.368015414258,104.391939557178,"acceptable",731
"707",8540,17,"goNoGo","circle",469,"Right-handed","female",25,"university",5.53325,"non given",442.368015414258,104.391939557178,"acceptable",732
"708",8540,19,"goNoGo","circle",402,"Right-handed","female",25,"university",5.53325,"non given",442.368015414258,104.391939557178,"acceptable",733
"709",8540,1,"discrimination",NA,662,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",734
"710",8540,2,"discrimination",NA,408,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",735
"711",8540,3,"discrimination",NA,462,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",736
"712",8540,4,"discrimination",NA,462,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",737
"713",8540,5,"discrimination",NA,516,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",738
"714",8540,6,"discrimination",NA,528,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",739
"715",8540,7,"discrimination",NA,469,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",740
"716",8540,8,"discrimination",NA,423,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",741
"717",8540,9,"discrimination",NA,449,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",742
"718",8540,10,"discrimination",NA,521,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",743
"719",8540,11,"discrimination",NA,497,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",744
"720",8540,12,"discrimination",NA,410,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",745
"721",8540,13,"discrimination",NA,635,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",746
"722",8540,14,"discrimination",NA,538,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",747
"723",8540,15,"discrimination",NA,540,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",748
"724",8540,16,"discrimination",NA,449,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",749
"725",8540,17,"discrimination",NA,484,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",750
"726",8540,18,"discrimination",NA,450,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",751
"727",8540,19,"discrimination",NA,429,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",752
"728",8540,20,"discrimination",NA,529,"Right-handed","female",25,"university",5.53325,"non given",517.792,185.411607512044,"acceptable",753
"729",8539,1,"reaction","square",539,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",754
"730",8539,2,"reaction","square",284,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",755
"731",8539,3,"reaction","circle",261,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",756
"732",8539,4,"reaction","square",252,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",757
"733",8539,5,"reaction","circle",301,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",758
"734",8539,6,"reaction","square",292,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",759
"735",8539,7,"reaction","square",293,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",760
"736",8539,8,"reaction","circle",286,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",761
"737",8539,9,"reaction","circle",370,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",762
"738",8539,10,"reaction","square",346,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",763
"739",8539,11,"reaction","circle",295,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",764
"740",8539,12,"reaction","circle",295,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",765
"741",8539,13,"reaction","circle",284,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",766
"742",8539,14,"reaction","square",245,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",767
"743",8539,15,"reaction","circle",260,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",768
"744",8539,16,"reaction","square",315,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",769
"745",8539,17,"reaction","square",278,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",770
"746",8539,18,"reaction","circle",257,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",771
"747",8539,19,"reaction","circle",277,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",772
"748",8539,20,"reaction","square",264,"left","female",50,"university",5.93948333333333,"non given",311.337,157.141391262289,"acceptable",773
"749",8539,1,"goNoGo","circle",401,"left","female",50,"university",5.93948333333333,"non given",442.368015414258,104.391939557178,"acceptable",774
"750",8539,2,"goNoGo","circle",407,"left","female",50,"university",5.93948333333333,"non given",442.368015414258,104.391939557178,"acceptable",775
"751",8539,3,"goNoGo","circle",479,"left","female",50,"university",5.93948333333333,"non given",442.368015414258,104.391939557178,"acceptable",776
"752",8539,8,"goNoGo","circle",343,"left","female",50,"university",5.93948333333333,"non given",442.368015414258,104.391939557178,"acceptable",777
"753",8539,9,"goNoGo","circle",496,"left","female",50,"university",5.93948333333333,"non given",442.368015414258,104.391939557178,"acceptable",778
"754",8539,10,"goNoGo","circle",425,"left","female",50,"university",5.93948333333333,"non given",442.368015414258,104.391939557178,"acceptable",779
"755",8539,11,"goNoGo","circle",396,"left","female",50,"university",5.93948333333333,"non given",442.368015414258,104.391939557178,"acceptable",780
"756",8539,12,"goNoGo","circle",419,"left","female",50,"university",5.93948333333333,"non given",442.368015414258,104.391939557178,"acceptable",781
"757",8539,13,"goNoGo","square",373,"left","female",50,"university",5.93948333333333,"non given",442.368015414258,104.391939557178,"acceptable",782
"758",8539,16,"goNoGo","circle",549,"left","female",50,"university",5.93948333333333,"non given",442.368015414258,104.391939557178,"acceptable",783
"759",8539,1,"discrimination",NA,576,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",785
"760",8539,2,"discrimination",NA,484,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",786
"761",8539,3,"discrimination",NA,503,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",787
"762",8539,4,"discrimination",NA,568,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",788
"763",8539,5,"discrimination",NA,515,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",789
"764",8539,6,"discrimination",NA,639,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",790
"765",8539,7,"discrimination",NA,500,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",791
"766",8539,8,"discrimination",NA,589,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",792
"767",8539,9,"discrimination",NA,552,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",793
"768",8539,10,"discrimination",NA,439,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",794
"769",8539,11,"discrimination",NA,498,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",795
"770",8539,12,"discrimination",NA,514,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",796
"771",8539,13,"discrimination",NA,446,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",797
"772",8539,14,"discrimination",NA,490,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",798
"773",8539,15,"discrimination",NA,543,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",799
"774",8539,16,"discrimination",NA,539,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",800
"775",8539,17,"discrimination",NA,476,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",801
"776",8539,18,"discrimination",NA,559,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",802
"777",8539,19,"discrimination",NA,726,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",803
"778",8539,20,"discrimination",NA,482,"left","female",50,"university",5.93948333333333,"non given",517.792,185.411607512044,"acceptable",804
"779",8538,1,"reaction","circle",455,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",805
"780",8538,2,"reaction","circle",330,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",806
"781",8538,3,"reaction","circle",259,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",807
"782",8538,4,"reaction","square",316,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",808
"783",8538,5,"reaction","circle",259,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",809
"784",8538,6,"reaction","square",393,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",810
"785",8538,7,"reaction","square",293,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",811
"786",8538,8,"reaction","square",303,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",812
"787",8538,9,"reaction","circle",254,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",813
"788",8538,10,"reaction","square",219,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",814
"789",8538,11,"reaction","square",259,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",815
"790",8538,12,"reaction","circle",230,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",816
"791",8538,13,"reaction","square",282,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",817
"792",8538,14,"reaction","circle",299,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",818
"793",8538,15,"reaction","square",302,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",819
"794",8538,16,"reaction","square",307,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",820
"795",8538,17,"reaction","circle",308,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",821
"796",8538,18,"reaction","circle",283,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",822
"797",8538,19,"reaction","square",350,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",823
"798",8538,20,"reaction","circle",334,"right","male",38,"high school / college",8.0427,"non given",311.337,157.141391262289,"acceptable",824
"799",8538,2,"goNoGo","square",447,"right","male",38,"high school / college",8.0427,"non given",442.368015414258,104.391939557178,"acceptable",825
"800",8538,3,"goNoGo","square",470,"right","male",38,"high school / college",8.0427,"non given",442.368015414258,104.391939557178,"acceptable",826
"801",8538,4,"goNoGo","square",495,"right","male",38,"high school / college",8.0427,"non given",442.368015414258,104.391939557178,"acceptable",827
"802",8538,7,"goNoGo","square",398,"right","male",38,"high school / college",8.0427,"non given",442.368015414258,104.391939557178,"acceptable",828
"803",8538,12,"goNoGo","square",538,"right","male",38,"high school / college",8.0427,"non given",442.368015414258,104.391939557178,"acceptable",829
"804",8538,14,"goNoGo","square",450,"right","male",38,"high school / college",8.0427,"non given",442.368015414258,104.391939557178,"acceptable",830
"805",8538,15,"goNoGo","square",565,"right","male",38,"high school / college",8.0427,"non given",442.368015414258,104.391939557178,"acceptable",831
"806",8538,16,"goNoGo","square",424,"right","male",38,"high school / college",8.0427,"non given",442.368015414258,104.391939557178,"acceptable",832
"807",8538,19,"goNoGo","square",463,"right","male",38,"high school / college",8.0427,"non given",442.368015414258,104.391939557178,"acceptable",833
"808",8538,20,"goNoGo","square",482,"right","male",38,"high school / college",8.0427,"non given",442.368015414258,104.391939557178,"acceptable",834
"809",8538,2,"discrimination",NA,822,"right","male",38,"high school / college",8.0427,"non given",517.792,185.411607512044,"acceptable",836
"810",8538,3,"discrimination",NA,647,"right","male",38,"high school / college",8.0427,"non given",517.792,185.411607512044,"acceptable",837
"811",8538,4,"discrimination",NA,451,"right","male",38,"high school / college",8.0427,"non given",517.792,185.411607512044,"acceptable",838
"812",8538,5,"discrimination",NA,605,"right","male",38,"high school / college",8.0427,"non given",517.792,185.411607512044,"acceptable",839
"813",8538,6,"discrimination",NA,589,"right","male",38,"high school / college",8.0427,"non given",517.792,185.411607512044,"acceptable",840
"814",8538,7,"discrimination",NA,623,"right","male",38,"high school / college",8.0427,"non given",517.792,185.411607512044,"acceptable",841
"815",8538,8,"discrimination",NA,452,"right","male",38,"high school / college",8.0427,"non given",517.792,185.411607512044,"acceptable",842
"816",8538,9,"discrimination",NA,473,"right","male",38,"high school / college",8.0427,"non given",517.792,185.411607512044,"acceptable",843
"817",8538,11,"discrimination",NA,757,"right","male",38,"high school / college",8.0427,"non given",517.792,185.411607512044,"acceptable",845
"818",8538,12,"discrimination",NA,545,"right","male",38,"high school / college",8.0427,"non given",517.792,185.411607512044,"acceptable",846
"819",8538,13,"discrimination",NA,672,"right","male",38,"high school / college",8.0427,"non given",517.792,185.411607512044,"acceptable",847
"820",8538,14,"discrimination",NA,577,"right","male",38,"high school / college",8.0427,"non given",517.792,185.411607512044,"acceptable",848
"821",8538,15,"discrimination",NA,542,"right","male",38,"high school / college",8.0427,"non given",517.792,185.411607512044,"acceptable",849
"822",8538,16,"discrimination",NA,486,"right","male",38,"high school / college",8.0427,"non given",517.792,185.411607512044,"acceptable",850
"823",8538,17,"discrimination",NA,638,"right","male",38,"high school / college",8.0427,"non given",517.792,185.411607512044,"acceptable",851
"824",8538,18,"discrimination",NA,541,"right","male",38,"high school / college",8.0427,"non given",517.792,185.411607512044,"acceptable",852
"825",8538,19,"discrimination",NA,390,"right","male",38,"high school / college",8.0427,"non given",517.792,185.411607512044,"acceptable",853
"826",8538,20,"discrimination",NA,524,"right","male",38,"high school / college",8.0427,"non given",517.792,185.411607512044,"acceptable",854
"827",8537,1,"reaction","square",509,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",855
"828",8537,2,"reaction","square",381,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",856
"829",8537,3,"reaction","circle",348,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",857
"830",8537,4,"reaction","square",245,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",858
"831",8537,5,"reaction","square",241,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",859
"832",8537,6,"reaction","circle",245,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",860
"833",8537,7,"reaction","square",227,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",861
"834",8537,8,"reaction","square",231,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",862
"835",8537,9,"reaction","circle",234,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",863
"836",8537,10,"reaction","square",272,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",864
"837",8537,11,"reaction","circle",243,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",865
"838",8537,12,"reaction","circle",254,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",866
"839",8537,13,"reaction","square",247,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",867
"840",8537,14,"reaction","square",230,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",868
"841",8537,16,"reaction","circle",260,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",870
"842",8537,17,"reaction","circle",258,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",871
"843",8537,18,"reaction","circle",255,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",872
"844",8537,19,"reaction","circle",279,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",873
"845",8537,20,"reaction","square",323,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",311.337,157.141391262289,"acceptable",874
"846",8537,1,"goNoGo","circle",390,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",442.368015414258,104.391939557178,"acceptable",875
"847",8537,3,"goNoGo","circle",433,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",442.368015414258,104.391939557178,"acceptable",876
"848",8537,4,"goNoGo","square",386,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",442.368015414258,104.391939557178,"acceptable",877
"849",8537,5,"goNoGo","circle",441,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",442.368015414258,104.391939557178,"acceptable",878
"850",8537,8,"goNoGo","circle",469,"Right","male",32,"high school / college",4.80368333333333,"Fun study! Best of luck!",442.368015414258,104.391939557178,"acceptable",879
